Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Afghanistan,"AFG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2018","YR2018","0.043542941562346"
Afghanistan,"AFG","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2018","YR2018","53.4795175761047"
Afghanistan,"AFG","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Time required to obtain an operating license (days)","IC.FRM.DURS","2018","YR2018","NA"
Afghanistan,"AFG","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","2018","YR2018","NA"
Afghanistan,"AFG","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","2018","YR2018","0.220835629829262"
Afghanistan,"AFG","Firms that are fully credit constrained (% of firms)","IC.FRM.CRDC.FL.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","2018","YR2018","34.0330576607125"
Afghanistan,"AFG","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2018","YR2018","10.2131805125"
Afghanistan,"AFG","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","2018","YR2018","1.20988438299409"
Afghanistan,"AFG","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","2018","YR2018","1.38006231774178"
Afghanistan,"AFG","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","2018","YR2018","4.49735697731182"
Afghanistan,"AFG","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","2018","YR2018","3.1066088353063"
Afghanistan,"AFG","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","2018","YR2018","14.6424246657516"
Afghanistan,"AFG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2018","YR2018","0.344998757258291"
Afghanistan,"AFG","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","2018","YR2018","5.28515663676075"
Afghanistan,"AFG","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","2018","YR2018","20.73019959214"
Afghanistan,"AFG","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Total reserves in months of imports","FI.RES.TOTL.MO","2018","YR2018","12.178586861258"
Afghanistan,"AFG","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","2018","YR2018","306.361182290885"
Afghanistan,"AFG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2018","YR2018","-1.71374269254262"
Afghanistan,"AFG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","2018","YR2018","22.0428967527575"
Afghanistan,"AFG","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","2018","YR2018","48.78979"
Afghanistan,"AFG","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","2018","YR2018","73.3"
Afghanistan,"AFG","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","ER.H2O.FWST.ZS","2018","YR2018","54.75701944"
Afghanistan,"AFG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","2018","YR2018","0.855264249305936"
Afghanistan,"AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","2018","YR2018","93.4"
Afghanistan,"AFG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2018","YR2018","0.626149149168847"
Afghanistan,"AFG","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","2018","YR2018","8.8492225"
Afghanistan,"AFG","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","2018","YR2018","8.88666018352578"
Afghanistan,"AFG","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","2018","YR2018","NA"
Afghanistan,"AFG","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","2018","YR2018","NA"
Afghanistan,"AFG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","2018","YR2018","76.22302246"
Afghanistan,"AFG","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2018","YR2018","64.8"
Afghanistan,"AFG","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","2018","YR2018","22.6"
Afghanistan,"AFG","UHC service coverage index","SH_UHC_SCI","2018","YR2018","42"
Afghanistan,"AFG","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","2018","YR2018","73.021"
Afghanistan,"AFG","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","2018","YR2018","629"
Afghanistan,"AFG","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","2018","YR2018","44.9596071789272"
Afghanistan,"AFG","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2018","YR2018","2.36712047688815"
Albania,"ALB","Multidimensional poverty headcount ratio (UNDP & OPHI) (% of population)","SI.POV.MPUN","2018","YR2018","NA"
Albania,"ALB","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2018","YR2018","23"
Albania,"ALB","Poverty gap at $8.30 a day (2021 PPP) (%)","SI.POV.UMIC.GP","2018","YR2018","6.6"
Albania,"ALB","Proportion of population pushed into poverty (based on the societal poverty line) due to out-of-pocket health expenditure (%)","SH_UHC_FH40_PUSHED","2018","YR2018","NA"
Albania,"ALB","Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)","SE.LPV.PRIM","2018","YR2018","NA"
Albania,"ALB","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","2018","YR2018","68.4601043"
Albania,"ALB","Government Effectiveness - Governance score (0-100)","GOV_WGI_GE_SC","2018","YR2018","56.5605037"
Albania,"ALB","Rule of Law - Governance score (0-100)","GOV_WGI_RL_SC","2018","YR2018","53.9639778"
Albania,"ALB","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2018","YR2018","NA"
Albania,"ALB","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2018","YR2018","NA"
Albania,"ALB","Control of Corruption - Governance score (0-100)","GOV_WGI_CC_SC","2018","YR2018","35.9708424"
Albania,"ALB","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2018","YR2018","NA"
Albania,"ALB","Net migration","SM.POP.NETM","2018","YR2018","-15032"
Albania,"ALB","International migrant stock (% of population)","SM.POP.TOTL.ZS","2018","YR2018","NA"
Albania,"ALB","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","2018","YR2018","13512"
Albania,"ALB","Forcibly displaced people","SM.POP.FDIP","2018","YR2018","291"
Albania,"ALB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","2018","YR2018","63.6337689521087"
Albania,"ALB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","2018","YR2018","18.2769527327116"
Albania,"ALB","Social contributions (% of revenue)","GC.REV.SOCL.ZS","2018","YR2018","21.3865722661575"
Albania,"ALB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","2018","YR2018","53.4020811793994"
Albania,"ALB","Interest payments (% of revenue)","GC.XPN.INTP.RV.ZS","2018","YR2018","8.5813935058396"
Albania,"ALB","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","2018","YR2018","2.28039848927055"
Albania,"ALB","Battle-related deaths (number of people)","VC.BTL.DETH","2018","YR2018","NA"
Albania,"ALB","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","2018","YR2018","NA"
Albania,"ALB","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","2018","YR2018","110"
Albania,"ALB","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","2018","YR2018","3.99130087621609"
Albania,"ALB","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","2018","YR2018","NA"
Albania,"ALB","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2018","YR2018","52.1865088304747"
Albania,"ALB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2018","YR2018","52"
Albania,"ALB","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2018","YR2018","37.0599551709775"
Albania,"ALB","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2018","YR2018","37926.7381820097"
Albania,"ALB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2018","YR2018","68.305"
Albania,"ALB","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2018","YR2018","54.205"
Albania,"ALB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2018","YR2018","76.117568668098"
Albania,"ALB","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2018","YR2018","48.5011167583871"
Albania,"ALB","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2018","YR2018","13.3433283347246"
Albania,"ALB","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2018","YR2018","NA"
Albania,"ALB","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2018","YR2018","NA"
Albania,"ALB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2018","YR2018","12.304"
Albania,"ALB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2018","YR2018","28.109"
Albania,"ALB","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2018","YR2018","26.614"
Albania,"ALB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2018","YR2018","65.40000153"
Albania,"ALB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2018","YR2018","93.8030862083918"
Albania,"ALB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2018","YR2018","12.5058089696365"
Albania,"ALB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2018","YR2018","578.280061647416"
Albania,"ALB","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","2018","YR2018","NA"
Albania,"ALB","Time required to obtain an operating license (days)","IC.FRM.DURS","2018","YR2018","NA"
Albania,"ALB","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","2018","YR2018","NA"
Albania,"ALB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","2018","YR2018","1.52827747794348"
Albania,"ALB","Firms that are fully credit constrained (% of firms)","IC.FRM.CRDC.FL.ZS","2018","YR2018","NA"
Albania,"ALB","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","2018","YR2018","14.0435873264872"
Albania,"ALB","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2018","YR2018","1.66266621721824"
Albania,"ALB","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","2018","YR2018","2.02773332086022"
Albania,"ALB","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","2018","YR2018","4.80494222712581"
Albania,"ALB","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","2018","YR2018","61.1505070564216"
Albania,"ALB","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","2018","YR2018","48.1951679829471"
Albania,"ALB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","2018","YR2018","62.8192787162639"
Albania,"ALB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2018","YR2018","7.06255935162394"
Albania,"ALB","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","2018","YR2018","23.491996853825"
Albania,"ALB","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","2018","YR2018","2.24263943411111"
Albania,"ALB","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","2018","YR2018","9.76960534372953"
Albania,"ALB","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","2018","YR2018","8.25835790767028"
Albania,"ALB","Total reserves in months of imports","FI.RES.TOTL.MO","2018","YR2018","6.37055743693267"
Albania,"ALB","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","2018","YR2018","40.3435214239874"
Albania,"ALB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2018","YR2018","5.28357949627288"
Albania,"ALB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2018","YR2018","11.8666140811981"
Albania,"ALB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","2018","YR2018","17.9155558179549"
Albania,"ALB","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","2018","YR2018","13.6592380284315"
Albania,"ALB","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","2018","YR2018","1.36746172318297"
Albania,"ALB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","2018","YR2018","NA"
Albania,"ALB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","2018","YR2018","10.8817322436585"
Albania,"ALB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","2018","YR2018","17.57287"
Albania,"ALB","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","2018","YR2018","5.3"
Albania,"ALB","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","ER.H2O.FWST.ZS","2018","YR2018","5.757211539"
Albania,"ALB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","2018","YR2018","1.71111628143642"
Albania,"ALB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","2018","YR2018","100"
Albania,"ALB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2018","YR2018","2.02805963071135"
Albania,"ALB","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","2018","YR2018","NA"
Albania,"ALB","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","2018","YR2018","7.173125"
Albania,"ALB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","2018","YR2018","10.4273900688182"
Albania,"ALB","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","2018","YR2018","NA"
Albania,"ALB","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","2018","YR2018","6.8"
Albania,"ALB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","2018","YR2018","27.8571428571429"
Albania,"ALB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","2018","YR2018","56.41461563"
Albania,"ALB","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2018","YR2018","9.3"
Albania,"ALB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","2018","YR2018","4.3"
Albania,"ALB","UHC service coverage index","SH_UHC_SCI","2018","YR2018","66"
Albania,"ALB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","2018","YR2018","15.456"
Albania,"ALB","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","2018","YR2018","7"
Albania,"ALB","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","2018","YR2018","18.0052663384505"
Albania,"ALB","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2018","YR2018","13.739521828078"
Algeria,"DZA","Multidimensional poverty headcount ratio (UNDP & OPHI) (% of population)","SI.POV.MPUN","2018","YR2018","1.4"
Algeria,"DZA","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2018","YR2018","NA"
Algeria,"DZA","Poverty gap at $8.30 a day (2021 PPP) (%)","SI.POV.UMIC.GP","2018","YR2018","NA"
Algeria,"DZA","Proportion of population pushed into poverty (based on the societal poverty line) due to out-of-pocket health expenditure (%)","SH_UHC_FH40_PUSHED","2018","YR2018","NA"
Algeria,"DZA","Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)","SE.LPV.PRIM","2018","YR2018","NA"
Algeria,"DZA","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","2018","YR2018","55.0130534"
Algeria,"DZA","Government Effectiveness - Governance score (0-100)","GOV_WGI_GE_SC","2018","YR2018","45.716986"
Algeria,"DZA","Rule of Law - Governance score (0-100)","GOV_WGI_RL_SC","2018","YR2018","42.2739483"
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2018","YR2018","NA"
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2018","YR2018","NA"
Algeria,"DZA","Control of Corruption - Governance score (0-100)","GOV_WGI_CC_SC","2018","YR2018","36.9544858"
Algeria,"DZA","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2018","YR2018","NA"
Algeria,"DZA","Net migration","SM.POP.NETM","2018","YR2018","-27146"
Algeria,"DZA","International migrant stock (% of population)","SM.POP.TOTL.ZS","2018","YR2018","NA"
Algeria,"DZA","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","2018","YR2018","4181"
Algeria,"DZA","Forcibly displaced people","SM.POP.FDIP","2018","YR2018","103251"
Algeria,"DZA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","2018","YR2018","NA"
Algeria,"DZA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","2018","YR2018","NA"
Algeria,"DZA","Social contributions (% of revenue)","GC.REV.SOCL.ZS","2018","YR2018","NA"
Algeria,"DZA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","2018","YR2018","NA"
Algeria,"DZA","Interest payments (% of revenue)","GC.XPN.INTP.RV.ZS","2018","YR2018","NA"
Algeria,"DZA","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","2018","YR2018","1.33631227453406"
Algeria,"DZA","Battle-related deaths (number of people)","VC.BTL.DETH","2018","YR2018","33"
Algeria,"DZA","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","2018","YR2018","NA"
Algeria,"DZA","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","2018","YR2018","19"
Algeria,"DZA","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","2018","YR2018","13.599879360489"
Algeria,"DZA","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","2018","YR2018","NA"
Algeria,"DZA","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2018","YR2018","26.9908650715776"
Algeria,"DZA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2018","YR2018","37.16"
Algeria,"DZA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2018","YR2018","10.1104520348092"
Algeria,"DZA","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2018","YR2018","59274.744358701"
Algeria,"DZA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2018","YR2018","45.679"
Algeria,"DZA","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2018","YR2018","NA"
Algeria,"DZA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2018","YR2018","21.5918540022466"
Algeria,"DZA","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2018","YR2018","NA"
Algeria,"DZA","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2018","YR2018","NA"
Algeria,"DZA","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2018","YR2018","NA"
Algeria,"DZA","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2018","YR2018","NA"
Algeria,"DZA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2018","YR2018","12.112"
Algeria,"DZA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2018","YR2018","30.709"
Algeria,"DZA","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2018","YR2018","20.336"
Algeria,"DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2018","YR2018","49.0384680793271"
Algeria,"DZA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2018","YR2018","110.938066513767"
Algeria,"DZA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2018","YR2018","7.21566750856693"
