Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Ecuador,"ECU","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","2020","YR2020","1689"
Ecuador,"ECU","Forcibly displaced people","SM.POP.FDIP","2020","YR2020","532360"
Ecuador,"ECU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","2020","YR2020","NA"
Ecuador,"ECU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","2020","YR2020","12.9414345922817"
Ecuador,"ECU","Social contributions (% of revenue)","GC.REV.SOCL.ZS","2020","YR2020","19.5337620874733"
Ecuador,"ECU","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","2020","YR2020","34.789580875125"
Ecuador,"ECU","Interest payments (% of revenue)","GC.XPN.INTP.RV.ZS","2020","YR2020","10.1689497509994"
Ecuador,"ECU","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","2020","YR2020","7.81941728300383"
Ecuador,"ECU","Battle-related deaths (number of people)","VC.BTL.DETH","2020","YR2020","NA"
Ecuador,"ECU","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","2020","YR2020","NA"
Ecuador,"ECU","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","2020","YR2020","1200"
Ecuador,"ECU","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","2020","YR2020","6.11422492085734"
Ecuador,"ECU","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","2020","YR2020","NA"
Ecuador,"ECU","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2020","YR2020","52.0343211366706"
Ecuador,"ECU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2020","YR2020","56.361"
Ecuador,"ECU","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2020","YR2020","31.7946540279568"
Ecuador,"ECU","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2020","YR2020","29987.4179618235"
Ecuador,"ECU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2020","YR2020","63.457"
Ecuador,"ECU","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2020","YR2020","NA"
Ecuador,"ECU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2020","YR2020","66.9548924358085"
Ecuador,"ECU","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2020","YR2020","46.197561467271"
Ecuador,"ECU","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2020","YR2020","55.4329376426323"
Ecuador,"ECU","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2020","YR2020","12.5420790843681"
Ecuador,"ECU","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2020","YR2020","10.0000329815271"
Ecuador,"ECU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2020","YR2020","6.116"
Ecuador,"ECU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2020","YR2020","11.068"
Ecuador,"ECU","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2020","YR2020","19.462"
Ecuador,"ECU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2020","YR2020","70.7"
Ecuador,"ECU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2020","YR2020","88.2554920433727"
Ecuador,"ECU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2020","YR2020","13.5146940353863"
Ecuador,"ECU","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2020","YR2020","382.4789204873"
Ecuador,"ECU","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","2020","YR2020","NA"
Ecuador,"ECU","Time required to obtain an operating license (days)","IC.FRM.DURS","2020","YR2020","NA"
Ecuador,"ECU","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","2020","YR2020","NA"
Ecuador,"ECU","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","2020","YR2020","0.889181063722543"
Ecuador,"ECU","Firms that are fully credit constrained (% of firms)","IC.FRM.CRDC.FL.ZS","2020","YR2020","NA"
Ecuador,"ECU","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","2020","YR2020","13.207293565198"
Ecuador,"ECU","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2020","YR2020","26.0572897017572"
Ecuador,"ECU","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","2020","YR2020","4.12023735620389"
Ecuador,"ECU","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","2020","YR2020","8.56533619343426"
Ecuador,"ECU","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","2020","YR2020","36.5968630465757"
Ecuador,"ECU","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","2020","YR2020","3.11822920672455"
Ecuador,"ECU","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","2020","YR2020","60.9453501649796"
Ecuador,"ECU","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2020","YR2020","10.0419834531579"
Ecuador,"ECU","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","2020","YR2020","15.8123610004554"
Ecuador,"ECU","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","2020","YR2020","0.373046759663522"
Ecuador,"ECU","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","2020","YR2020","1.0584437649247"
Ecuador,"ECU","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","2020","YR2020","2.04886326456871"
Ecuador,"ECU","Total reserves in months of imports","FI.RES.TOTL.MO","2020","YR2020","3.62826631443441"
Ecuador,"ECU","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","2020","YR2020","12.6541377163322"
Ecuador,"ECU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2020","YR2020","-10.3108339169142"
Ecuador,"ECU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2020","YR2020","16.3225877996763"
Ecuador,"ECU","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","2020","YR2020","8.38574905899645"
Ecuador,"ECU","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","2020","YR2020","20.1627263655185"
Ecuador,"ECU","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","2020","YR2020","1.3624274182174"
Ecuador,"ECU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","2020","YR2020","93.629997253418"
Ecuador,"ECU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","2020","YR2020","10.5995502471924"
Ecuador,"ECU","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","2020","YR2020","NA"
Ecuador,"ECU","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","2020","YR2020","NA"
Ecuador,"ECU","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","ER.H2O.FWST.ZS","2020","YR2020","6.782352941"
Ecuador,"ECU","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","2020","YR2020","2.92430668533391"
Ecuador,"ECU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","2020","YR2020","98.8"
Ecuador,"ECU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2020","YR2020","-0.338872392562139"
Ecuador,"ECU","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","2020","YR2020","NA"
Ecuador,"ECU","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","2020","YR2020","2.52204333333333"
Ecuador,"ECU","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","2020","YR2020","3.25183007000788"
Ecuador,"ECU","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","2020","YR2020","NA"
Ecuador,"ECU","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","2020","YR2020","NA"
Ecuador,"ECU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","2020","YR2020","39.4160583941606"
Ecuador,"ECU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","2020","YR2020","30.15482903"
Ecuador,"ECU","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2020","YR2020","13.6"
Ecuador,"ECU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","2020","YR2020","13.4"
Ecuador,"ECU","UHC service coverage index","SH_UHC_SCI","2020","YR2020","78"
Ecuador,"ECU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","2020","YR2020","62.63"
Ecuador,"ECU","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","2020","YR2020","91"
Ecuador,"ECU","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","2020","YR2020","26.3938617118386"
Ecuador,"ECU","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2020","YR2020","7.56175266539115"
"Egypt, Arab Rep.","EGY","Multidimensional poverty headcount ratio (UNDP & OPHI) (% of population)","SI.POV.MPUN","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Poverty gap at $8.30 a day (2021 PPP) (%)","SI.POV.UMIC.GP","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Proportion of population pushed into poverty (based on the societal poverty line) due to out-of-pocket health expenditure (%)","SH_UHC_FH40_PUSHED","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)","SE.LPV.PRIM","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","2020","YR2020","46.809485"
"Egypt, Arab Rep.","EGY","Government Effectiveness - Governance score (0-100)","GOV_WGI_GE_SC","2020","YR2020","46.7836577"
"Egypt, Arab Rep.","EGY","Rule of Law - Governance score (0-100)","GOV_WGI_RL_SC","2020","YR2020","43.3703097"
"Egypt, Arab Rep.","EGY","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Control of Corruption - Governance score (0-100)","GOV_WGI_CC_SC","2020","YR2020","31.8344504"
"Egypt, Arab Rep.","EGY","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Net migration","SM.POP.NETM","2020","YR2020","6016"
"Egypt, Arab Rep.","EGY","International migrant stock (% of population)","SM.POP.TOTL.ZS","2020","YR2020","0.6"
"Egypt, Arab Rep.","EGY","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","2020","YR2020","26553"
"Egypt, Arab Rep.","EGY","Forcibly displaced people","SM.POP.FDIP","2020","YR2020","332472"
"Egypt, Arab Rep.","EGY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Social contributions (% of revenue)","GC.REV.SOCL.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Interest payments (% of revenue)","GC.XPN.INTP.RV.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Battle-related deaths (number of people)","VC.BTL.DETH","2020","YR2020","527"
"Egypt, Arab Rep.","EGY","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","2020","YR2020","1000"
"Egypt, Arab Rep.","EGY","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","2020","YR2020","8400"
"Egypt, Arab Rep.","EGY","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","2020","YR2020","4.50698479064604"
"Egypt, Arab Rep.","EGY","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2020","YR2020","18.4583819298746"
"Egypt, Arab Rep.","EGY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2020","YR2020","38.297"
"Egypt, Arab Rep.","EGY","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2020","YR2020","20.379130038761"
"Egypt, Arab Rep.","EGY","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2020","YR2020","60089.4567810438"
"Egypt, Arab Rep.","EGY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2020","YR2020","44.021"
"Egypt, Arab Rep.","EGY","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2020","YR2020","27.688"
"Egypt, Arab Rep.","EGY","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2020","YR2020","21.3363516868702"
"Egypt, Arab Rep.","EGY","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2020","YR2020","7.974"
"Egypt, Arab Rep.","EGY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2020","YR2020","18.463"
"Egypt, Arab Rep.","EGY","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2020","YR2020","30.156"
"Egypt, Arab Rep.","EGY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2020","YR2020","71.91420096"
"Egypt, Arab Rep.","EGY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2020","YR2020","87.2316871725819"
"Egypt, Arab Rep.","EGY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2020","YR2020","8.5396308016812"
"Egypt, Arab Rep.","EGY","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2020","YR2020","41.1928362263944"
"Egypt, Arab Rep.","EGY","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","2020","YR2020","39.13133621"
"Egypt, Arab Rep.","EGY","Time required to obtain an operating license (days)","IC.FRM.DURS","2020","YR2020","14.26338673"
"Egypt, Arab Rep.","EGY","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","2020","YR2020","4.930161953"
"Egypt, Arab Rep.","EGY","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","2020","YR2020","0.212102572490422"
"Egypt, Arab Rep.","EGY","Firms that are fully credit constrained (% of firms)","IC.FRM.CRDC.FL.ZS","2020","YR2020","9.930817604"
"Egypt, Arab Rep.","EGY","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","2020","YR2020","23.1079323874633"
"Egypt, Arab Rep.","EGY","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","2020","YR2020","20.6229583667758"
"Egypt, Arab Rep.","EGY","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","2020","YR2020","3.63017505658444"
"Egypt, Arab Rep.","EGY","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","2020","YR2020","32.3679868172121"
"Egypt, Arab Rep.","EGY","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","2020","YR2020","30.5892336693029"
"Egypt, Arab Rep.","EGY","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","2020","YR2020","12.1540960837403"
"Egypt, Arab Rep.","EGY","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","2020","YR2020","35.5843178235706"
"Egypt, Arab Rep.","EGY","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2020","YR2020","3.34145512147015"
"Egypt, Arab Rep.","EGY","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","2020","YR2020","30.6848007595255"
"Egypt, Arab Rep.","EGY","Net ODA received (% of GNI)","DT.ODA.ODAT.GN.ZS","2020","YR2020","0.419690389219"
"Egypt, Arab Rep.","EGY","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Net ODA received (% of gross capital formation)","DT.ODA.ODAT.GI.ZS","2020","YR2020","2.16427837182705"
"Egypt, Arab Rep.","EGY","Total reserves in months of imports","FI.RES.TOTL.MO","2020","YR2020","5.56473451430895"
"Egypt, Arab Rep.","EGY","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","2020","YR2020","29.404851483048"
"Egypt, Arab Rep.","EGY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2020","YR2020","1.88111976012442"
"Egypt, Arab Rep.","EGY","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2020","YR2020","7.5399018301206"
"Egypt, Arab Rep.","EGY","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","2020","YR2020","11.1668239443487"
"Egypt, Arab Rep.","EGY","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","2020","YR2020","11.6373565647044"
"Egypt, Arab Rep.","EGY","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","2020","YR2020","4.48381671396953"
"Egypt, Arab Rep.","EGY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","2020","YR2020","0.89992"
"Egypt, Arab Rep.","EGY","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","ER.H2O.FWST.ZS","2020","YR2020","141.1657559"
"Egypt, Arab Rep.","EGY","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","2020","YR2020","3.25774327235436"
"Egypt, Arab Rep.","EGY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","2020","YR2020","100"
"Egypt, Arab Rep.","EGY","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2020","YR2020","5.04493288977539"
"Egypt, Arab Rep.","EGY","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","FX.OWN.TOTL.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","2020","YR2020","4.70560714285714"
"Egypt, Arab Rep.","EGY","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","2020","YR2020","NA"
"Egypt, Arab Rep.","EGY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","2020","YR2020","27.4111675126904"
"Egypt, Arab Rep.","EGY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","2020","YR2020","59.31352997"
"Egypt, Arab Rep.","EGY","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","2020","YR2020","24.4"
"Egypt, Arab Rep.","EGY","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","2020","YR2020","7.1"
"Egypt, Arab Rep.","EGY","UHC service coverage index","SH_UHC_SCI","2020","YR2020","71"
"Egypt, Arab Rep.","EGY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","2020","YR2020","43.848"
"Egypt, Arab Rep.","EGY","Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","2020","YR2020","31"
"Egypt, Arab Rep.","EGY","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","2020","YR2020","33.4741409316525"
"Egypt, Arab Rep.","EGY","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2020","YR2020","4.6911816369123"
El Salvador,"SLV","Multidimensional poverty headcount ratio (UNDP & OPHI) (% of population)","SI.POV.MPUN","2020","YR2020","NA"
El Salvador,"SLV","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2020","YR2020","26.2"
El Salvador,"SLV","Poverty gap at $8.30 a day (2021 PPP) (%)","SI.POV.UMIC.GP","2020","YR2020","NA"
El Salvador,"SLV","Proportion of population pushed into poverty (based on the societal poverty line) due to out-of-pocket health expenditure (%)","SH_UHC_FH40_PUSHED","2020","YR2020","NA"
El Salvador,"SLV","Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)","SE.LPV.PRIM","2020","YR2020","NA"
El Salvador,"SLV","Political Stability - Governance score (0-100)","GOV_WGI_PV_SC","2020","YR2020","63.3356789"
El Salvador,"SLV","Government Effectiveness - Governance score (0-100)","GOV_WGI_GE_SC","2020","YR2020","48.5651694"
El Salvador,"SLV","Rule of Law - Governance score (0-100)","GOV_WGI_RL_SC","2020","YR2020","45.071142"
El Salvador,"SLV","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2020","YR2020","NA"
El Salvador,"SLV","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2020","YR2020","NA"
El Salvador,"SLV","Control of Corruption - Governance score (0-100)","GOV_WGI_CC_SC","2020","YR2020","37.5165892"
El Salvador,"SLV","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2020","YR2020","NA"
El Salvador,"SLV","Net migration","SM.POP.NETM","2020","YR2020","-25213"
El Salvador,"SLV","International migrant stock (% of population)","SM.POP.TOTL.ZS","2020","YR2020","0.7"
El Salvador,"SLV","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","2020","YR2020","45640"
El Salvador,"SLV","Forcibly displaced people","SM.POP.FDIP","2020","YR2020","101"
El Salvador,"SLV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","2020","YR2020","70.3842794023881"
El Salvador,"SLV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","2020","YR2020","18.3907750793602"
El Salvador,"SLV","Social contributions (% of revenue)","GC.REV.SOCL.ZS","2020","YR2020","9.54785145293392"
El Salvador,"SLV","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","2020","YR2020","28.6060477102395"
El Salvador,"SLV","Interest payments (% of revenue)","GC.XPN.INTP.RV.ZS","2020","YR2020","12.0882819637448"
El Salvador,"SLV","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","2020","YR2020","21.5087446038674"
El Salvador,"SLV","Battle-related deaths (number of people)","VC.BTL.DETH","2020","YR2020","NA"
El Salvador,"SLV","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","2020","YR2020","114000"
El Salvador,"SLV","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","2020","YR2020","17000"
El Salvador,"SLV","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","2020","YR2020","4.22014971162106"
El Salvador,"SLV","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","2020","YR2020","NA"
El Salvador,"SLV","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","2020","YR2020","34.9186374995032"
El Salvador,"SLV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","2020","YR2020","53.689"
El Salvador,"SLV","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2020","YR2020","15.7957530745641"
El Salvador,"SLV","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","2020","YR2020","24506.2702255048"
El Salvador,"SLV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","2020","YR2020","60.159"
El Salvador,"SLV","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","2020","YR2020","55.818"
El Salvador,"SLV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","2020","YR2020","59.9406240028856"
El Salvador,"SLV","Coverage of social protection and labor programs (% of population)","per_allsp.cov_pop_tot","2020","YR2020","NA"
El Salvador,"SLV","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","2020","YR2020","NA"
El Salvador,"SLV","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","2020","YR2020","NA"
El Salvador,"SLV","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","2020","YR2020","NA"
El Salvador,"SLV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2020","YR2020","5.008"
El Salvador,"SLV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","2020","YR2020","11.084"
El Salvador,"SLV","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","SL.UEM.NEET.ME.ZS","2020","YR2020","25.169"
El Salvador,"SLV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","2020","YR2020","54.60136976"
El Salvador,"SLV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","2020","YR2020","159.575329772708"
El Salvador,"SLV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","2020","YR2020","8.53679094316574"
El Salvador,"SLV","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","2020","YR2020","140.504562147846"
El Salvador,"SLV","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","2020","YR2020","NA"
